"REF_DATE","GEO","DGUID","Type of structure","Type of unit","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row and apartment structures of three units and over","Bachelor units","Dollars","81","units","0","v3822826","106.3.1","933","","","","0"
"2009","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row and apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3822960","106.3.2","853","","","","0"
"2010","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row and apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3822960","106.3.2","877","","","","0"
"2011","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row and apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3822960","106.3.2","899","","","","0"
"2012","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row and apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3822960","106.3.2","916","","","","0"
"2013","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row and apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3822960","106.3.2","932","","","","0"
"2014","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row and apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3822960","106.3.2","936","","","","0"
"2015","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row and apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3822960","106.3.2","972","","","","0"
"2016","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row and apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3822960","106.3.2","982","","","","0"
"2017","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row and apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3822960","106.3.2","1022","","","","0"
"2018","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row and apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3822960","106.3.2","1088","","","","0"
"2019","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row and apartment structures of three units and over","One bedroom units","Dollars","81","units","0","v3822960","106.3.2","1178","","","","0"
"2009","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row and apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823094","106.3.3","1029","","","","0"
"2010","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row and apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823094","106.3.3","1049","","","","0"
"2011","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row and apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823094","106.3.3","1086","","","","0"
"2012","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row and apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823094","106.3.3","1115","","","","0"
"2013","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row and apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823094","106.3.3","1132","","","","0"
"2014","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row and apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823094","106.3.3","1131","","","","0"
"2015","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row and apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823094","106.3.3","1174","","","","0"
"2016","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row and apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823094","106.3.3","1201","","","","0"
"2017","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row and apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823094","106.3.3","1231","","","","0"
"2018","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row and apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823094","106.3.3","1297","","","","0"
"2019","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row and apartment structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823094","106.3.3","1409","","","","0"
"2009","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row and apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823228","106.3.4","1206","","","","0"
"2010","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row and apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823228","106.3.4","1227","","","","0"
"2011","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row and apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823228","106.3.4","1256","","","","0"
"2012","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row and apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823228","106.3.4","1295","","","","0"
"2013","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row and apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823228","106.3.4","1320","","","","0"
"2014","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row and apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823228","106.3.4","1320","","","","0"
"2015","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row and apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823228","106.3.4","1329","","","","0"
"2016","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row and apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823228","106.3.4","1372","","","","0"
"2017","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row and apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823228","106.3.4","1435","","","","0"
"2018","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row and apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823228","106.3.4","1468","","","","0"
"2019","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row and apartment structures of three units and over","Three bedroom units","Dollars","81","units","0","v3823228","106.3.4","1624","","","","0"
"2009","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row structures of three units and over","Bachelor units","Dollars","81","units","0","v3823362","106.2.1","","F","","","0"
"2010","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row structures of three units and over","Bachelor units","Dollars","81","units","0","v3823362","106.2.1","","F","","","0"
"2011","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row structures of three units and over","Bachelor units","Dollars","81","units","0","v3823362","106.2.1","","F","","","0"
"2012","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row structures of three units and over","Bachelor units","Dollars","81","units","0","v3823362","106.2.1","","F","","","0"
"2013","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row structures of three units and over","Bachelor units","Dollars","81","units","0","v3823362","106.2.1","","F","","","0"
"2014","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row structures of three units and over","Bachelor units","Dollars","81","units","0","v3823362","106.2.1","","F","","","0"
"2015","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row structures of three units and over","Bachelor units","Dollars","81","units","0","v3823362","106.2.1","","F","","","0"
"2016","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row structures of three units and over","Bachelor units","Dollars","81","units","0","v3823362","106.2.1","","F","","","0"
"2017","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row structures of three units and over","Bachelor units","Dollars","81","units","0","v3823362","106.2.1","","F","","","0"
"2018","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row structures of three units and over","Bachelor units","Dollars","81","units","0","v3823362","106.2.1","","F","","","0"
"2019","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row structures of three units and over","Bachelor units","Dollars","81","units","0","v3823362","106.2.1","","F","","","0"
"2009","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row structures of three units and over","One bedroom units","Dollars","81","units","0","v3823496","106.2.2","848","","","","0"
"2010","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row structures of three units and over","One bedroom units","Dollars","81","units","0","v3823496","106.2.2","918","","","","0"
"2011","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row structures of three units and over","One bedroom units","Dollars","81","units","0","v3823496","106.2.2","914","","","","0"
"2012","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row structures of three units and over","One bedroom units","Dollars","81","units","0","v3823496","106.2.2","903","","","","0"
"2013","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row structures of three units and over","One bedroom units","Dollars","81","units","0","v3823496","106.2.2","922","","","","0"
"2014","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row structures of three units and over","One bedroom units","Dollars","81","units","0","v3823496","106.2.2","932","","","","0"
"2015","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row structures of three units and over","One bedroom units","Dollars","81","units","0","v3823496","106.2.2","932","","","","0"
"2016","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row structures of three units and over","One bedroom units","Dollars","81","units","0","v3823496","106.2.2","797","","","","0"
"2017","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row structures of three units and over","One bedroom units","Dollars","81","units","0","v3823496","106.2.2","910","","","","0"
"2018","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row structures of three units and over","One bedroom units","Dollars","81","units","0","v3823496","106.2.2","906","","","","0"
"2019","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row structures of three units and over","One bedroom units","Dollars","81","units","0","v3823496","106.2.2","1093","","","","0"
"2009","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823630","106.2.3","1041","","","","0"
"2010","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Row structures of three units and over","Two bedroom units","Dollars","81","units","0","v3823630","106.2.3","1066","","","","0"
